,id_website,description
66,152550443,"Appartement à louer en plein centre ville de Clamart dans la zone pavillonnaire très recherchée, en rez-de-chaussée surélevé, comme un 1er étage, baigné dans la verdure et au calme. Traversant et lumineux, il peut être agencé en séjour + 2 chambres ou double séjour + une chambre.. Il offre également une cave en sous-sol avec un espace séchoir et un local à vélos. A votre disposition pour toute demande d'information."
67,152553969,"Clamart en limite du bois et a proximité du centre-ville, dans une petit résidence arborée, un appartement de type F2, entrée avec placard, cuisine aménagée, séjour de 24 m² ouvrant sur une terrasse, une chambre, une salle de bains, toilettes, une cave complète ce bien."
68,152554795,"Le cabinet Gerancia vous propose un appartement de deux pièces a 2 minute de la gare de Clamart, le bien se situe en étage avec ascenseur et se compose d'une entrée, séjour, cuisine indépendante, salle de bains avec WC, rénovation récente, commerces et toutes commodités a proximité. Une cave complète ce bien."
69,152560541,"Au 8e étage, agréable studio meublé comprenant: pièce principale, cuisine séparée entièrement équipée et aménagée, salle de bains, placards de rangements et cave. Possibilité de louer une place de parking en supplément.
Assurance Multirisques Privilège *: 10.1 euros / mois
*Services facultatifs, voir conditions en agences."
70,152597775,"Au calme dans une petite copropriété, 2 pièces en rez-de-jardin avec terrasse de 23m² comprenant; un séjour, une cuisine ouverte aménagée avec plaques et réfrigérateur, une chambre, et une salle d'eau avec WC. Un box fermé complète ce bien. Très bon état. Gare de Clamart à 10 min à pied, direct Montparnasse en 8 min. Disponible immédiatement. Si vous êtes intéressé, merci de nous envoyer votre dossier de location par email à."
71,152729881,"Malakoff à moins du métro Étienne Dolet, un appartement de 2 pièces en duplex comprenant entrée, balcon, salle d'eau avec WC, séjour avec cuisine ouverte. A l'étage: une chambre.. Cave en sous-sol. GlI. Libre de suite Loyer mensuel 1099 euros - Charges locatives 50 euros - Honoraire TTC à la charge du locataire 737.1 euros dont 147.42 euros d'honoraires d'état des lieux."
72,152733579,"Beau trois pièces dans copropriété récente. Proche Gare et toutes commodités. Un appartement lumineux comprenant un beau séjour donnant sur grand balcon, 2 belles chambres, une cuisine aménagée, salle de bains et WC séparés. Un box et une cave complètent ce bien. A ne pas rater !! Loyer HC: 1355 euros; Charges; 105 euros Dépôt de garanti: 1355 euros; Honoraires: 1111.75 euros dont 206.35 euros pour l'état des lieux."
73,152756487,"Superbe appartement situé au 1er étage d'une petite copropriété composé de 3 pièces principales avec une entrée, séjour parqueté, grande cuisine équipée, 2 chambres, salle d'eau, WC, nombreux placards. L'ensemble en très bon état. Quartier Gare. A proximité immédiate des commerces, écoles, transports. Libre dès le 10 novembre 2019."
74,152758357,"Au 3e étage d'un immeuble récent, un appartement de 3 pièces comprenant: entrée avec cellier et placard, séjour, deux chambres dont une avec placard, cuisine, salle de bain, WC et balcon. Un emplacement de parking."
75,152805295,"CLAMART - Avenue Jean Jaurès (27,47 m²) Dans une résidence bon standing, agréable studio avec vue dégagée au dernier étage comprenant: une entrée avec placards, séjour avec balcon, cuisine aménagée, salle de bains avec WC + une cave appartement très lumineux et calme."
76,152827657,"L'agence Stéphane Plaza vous propose, à l'orée du bois de Clamart, un charmant 2 pièces meublé de 4816 m² avec une grande terrasse. Entrez et découvrez un espace de vie chaleureux et lumineux, entièrement meublé et décoré, avec cuisine américaine équipée, ouverte sur le salon donnant lui-même accès à une petite terrasse très accueillante qui surplombe une partie du bois. Progressez et découvrez une chambre, une salle d'eau, un WC séparé, ainsi qu'un espace bureau atypique et confortable. Copropriété de 4 lots. Charges annuelles: 480.00 euros."
0,148366697,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 64 m² situé au 2ème étage (ascenseur.). Prestations: vidéophonie, entrée, séjour-cuisine de 26 m², 2 chambres, salle de bains, WC séparés, balcon de 6 m² (sur séjour, exposé sud-est), rangement, chauffage collectif. Un parking complète ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
1,148366701,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer beau trois pièces de 65 m² situé au 1er étage (ascenseur.). Prestations: vidéophonie, entrée, séjour de 20 m², cuisine séparée de 8 m², 2 chambres, salle de bains, WC séparés, rangement, chauffage collectif. Un parking complète ce bien. Plafonds de Ressources: PLS. Une visite sera proposée après l'acceptation. Sans frais de dossier."
2,152634397,"A 7 min à pied du TRAM ligne 6, dans une résidence verdoyante, beau studio avec balcon composé d'un séjour, cuisine séparée, salle de bains WC
refait !!"
3,152864031,"A 10 minutes en bus du RER B Robinson et à 2 pas du centre commercial des Hauts de Clamart, à louer Sans frais de dossier, T2 de 54 m² au 1er étage avec ascenseur comprenant un séjour ouvrant sur une cuisine, une chambre et une salle de bains avec toilettes. Une place de parking en sous-sol complète ce bien. Le chauffage est individuel électrique. - visite après acceptation de la candidature. Le logement est soumis au plafond de ressources PLS. Pour plus de précisions, rendez-vous sur le site d'Action Logement."
4,152876905,"Avenue Marguerite Renaudin, proche de la gare de Clamart, un appartement au 2e étage d'un petit immeuble, comprenant: entrée, séjour, chambre, cuisine indépendante, salle d'eau avec WC. Fenêtres double-vitrage, parquet ancien, placard, clair et calme. Appartement rénové."
5,152915283,"IAD France - Natacha MOREL vous propose: Cet appartement, dans un immeuble industriel de 1969, réhabilité en habitation en 2003, au 1er étage. Il ce compose d'une grande entrée, d'un séjour double, une cuisine, 3 chambres, une suite parentale (chambre, dressing, salle de bain), un WC, une salle de bain avec WC, 2 emplacements de parking, une cave, et une terrasse d'environ 120 m² environ.
Idéal famille ou colocation.
Information d'affichage énergétique sur ce bien: DPE C indice 122 et GES D indice 28. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Natacha MOREL (ID 16459), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 813415486. Location meublée. Charges locatives: 140 euros / mois. Dépôt de garantie: 2060 euros. Honoraires TTC à la charge du locataire: 1020 euros (soit 8.03 euros / m²)."
6,152930783,"Nous louons un joli 2 pièces, meublé, 46m², à 10 mn à pied de la gare de Clamart !
Appartement calme et lumineux, avec une double exposition sud-ouest
Situé en rez-de-chaussée, sur l'arrière, avec une jolie vue
Disponible de suite 
- État impeccable: appartement entièrement rénové
Il comprend:
- 1 cuisine moderne et toute équipée:
Réfrigérateur/ congélateur, four, micro-onde, plaque vitro-céramique, lave-vaisselle, cafetière, grille-pain, ustensiles et vaisselle..
- 1 séjour exposé à l'ouest,
Avec canapé-lit, bibliothèque, meuble TV et TV, table et chaises
- 1 chambre avec grande commode et lit double
- 1 salle de bain avec baignoire et lave-linge
- 1 WC séparé
- 1 cave
- Prestations:
Parquet. Grandes baies vitrées et volets roulants.
Grands placards dans l'entrée et le couloir.
Porte blindée.
Linge: oreillers et couettes, draps et housses de couette, plaids, linge de toilette.
- Résidence:
Petite copropriété de 6 étages, récente (1974), soignée, avec digicode, interphone et vide-ordures, bien isolée.
Chauffage collectif au gaz.
Diagnostic consommation énergétique: D
Gaz à effet de serres: E
- Transports:
10 mn à pied de la Gare SNCF pour Paris-Montparnasse (8 mn de trajet)
Sur place: bus 189 vers métro ""Corentin Celton"" (ligne 12)
/ à proximité: bus 59,190 et 191..
Local à vélo.
Possibilité de louer 1 parking aux alentours.
- Quartier agréable:
Tout se fait à pied !
Boulangerie et supermarché à 2 mn
 + quartiers commerçants du centre / de la gare: marchés, boucheries, primeurs, restaurants, boutiques.. Mais aussi médiathèque, librairie, cinéma..
Crèche, école, collège à 5 mn
Parc Maison Blanche à 5 mn, forêt à 15 mn
- Loyer: 1200 euros charges comprises
Dossier sérieux, dépôt de garantie et caution solidaire/ garantie demandés (par ex garantie familiale, garantie Visale, Youse..)
Infos et photos supplémentaires sur demande 
A très vite !"
7,152939945,"Appartement sous forme de maison de ville de 95m² + sous-sol.
Cour et jardin clos, commun pour 7 maisons de ville.
Petite copropriété, à 400m de la gare SNCF de Clamart.
Sur 3 niveau + sous-sol. Séjour sur jardin et cuisine au rez-de-chaussée.
1er étage: 2 chambres + salle de bains.
2ème étage: chambre.
Sous-sol aménageable.
Chauffage individuel au gaz.
Honoraires: Visite, constitution du dossier, rédaction du bail et d'état des lieux d'entrée pour: Une location en résidence principale (loi ALUR). Une location, en résidence secondaire, ou logement de fonction: 1 mois de loyer TTC."
8,152946987,"CLAMART - GARE (41.52m²) Dans un immeuble ancien de bon standing situé rue des Vignes, un appartement deux pièces comprenant: une entrée avec placard, une salle d'eau, une chambre, un séjour, un WC séparé, une cuisine et une cave. APPARTEMENT EN TRÈS BON ÉTAT LIBRE IMMÉDIATEMENT."
9,152952955,"Rive Ouest Immobilier vous propose dans le quartier de la Mairie ce très beau 4/5 Pièces dans immeuble récent de standing composé d'un grand séjour sur balcon plein sud, au calme et sur verdure, belle cuisine dînatoire entièrement équipée et aménagée, coin nuit comprenant 3 chambres, salle-de-bains, WC séparés, dressing et buanderie. Une cave et 2 emplacements de parking complètent ledit appartement qui est disponible de suite."
10,152959833,"Proche des transports en commun, du centre-ville et des commerces, agréable T2 situé dans une résidence neuve. Il est composé d'une entrée, d'un séjour avec cuisine équipée (évier inox, plaque de cuisson, meuble bas, réfrigérateur), d'une chambre, d'une salle de bains aménagée avec WC. Et d'un balcon de 3.00m². Il bénéficie d'un parking en sous-sol.
 
Louez un logement avec Elyade et bénéficiez gratuitement pendant 1 mois d'ALLOLILY, le service de conciergerie privée accessible à tous (sans obligation de souscription)!
Pour plus d'informations, contactez notre agence.
 
Mandat 9348. Possibilité Loca-Pass. Voir conditions en agence.
VISITES ET RÉSERVATIONS
* (*Appel non surtaxé) ou."
11,152961411,"Clamart quartier des Galvents, un studio comprenant entrée avec placard, pièce principale avec placard et séchoir, cuisine, salle de bains avec WC.. Cave et parking extérieur. GLI. Libre de suite. Loyer mensuel 695 euros - Charges locatives 55 euros - Honoraire TTC à la charge du locataire 89.1 euros dont 89.1 euros d'honoraires d'état des lieux."
12,152977131,"À 8 minutes à pied de la Gare de Clamart.
Un bel appartement entièrement refait à neuf.
Il se compose d'une entrée, d'une belle pièce à vivre, d'une cuisine dinatoire aménagée, d'une salle de douche et d'une chambre avec placard de rangements.
Calme, lumineux, parquet.
Disposant d'une très grande cave d'un peu moins de 9 m²."
0,152529247,"Studio Clamart Centre Au calme studio comprenant une entrée, une salle d'eau avec WC, une pièce principale avec une kitchenette équipée cave en sous-sol."
1,152991443,"Quartier Schneider, proche du bois, appartement 4 pièces en duplex, atypique et lumineux au sein d'une petite copropriété récente. Cet appartement entièrement rénové comprend en rez-de-chaussée une entrée avec rangement et une suite parentale avec salle d'eau. Au 1ier étage, vaste séjour cathédrale avec cuisine aménagée attenante, cellier, salle de bains, WC séparé, 2 chambres. Vue dégagée. Terrasse de 30 m² en cours d'aménagement. Chauffage individuel au gaz et double vitrage. Emplacement de parking dans la cour. Proche future station T10 et bus. Loyer mensuel charges comprises: 2100 euros dont 100 euros de provision pour charges, soumise à régularisation annuelle. Dépôt de garantie: 2000 euros. Honoraires d'agence charge locataire: 1000 euros TTC dont 150 euros TTC pour l'état des lieux. Disponible immédiatement."
2,153007537,"CLAMART PLEIN CENTRE - Au pied des commerces et des transports, STUDIO d'environ 25m²: Entrée avec placard, pièce principale avec placard, cuisine séparée aménagée, salle d'eau avec fenêtre, WC séparés. Double vitrage partout. Libre de suite."
3,153012193,"Au sein d'une copropriété, appartement de standing, lumineux et traversant. Composé d'une entrée, cuisine équipée, chambre, dressing, WC, salle d'eau et un double séjour de 28m². Le tout meublé. Equipé de la Fibre. Sa situation idéale au sein du quartier gare est un atout supplémentaire."
0,148430317,"Quartier Gare, dans une résidence avec gardien, un charmant studio meublé comprenant pièce principale donnant sur balcon avec cuisine équipée, placard, salle d'eau avec WC. Cave et parking en sous-sol. GLI. Loyer mensuel 810 euros - Charges locatives 60 euros (Régularisation annuelle) - Honoraire TTC à la charge du locataire 408.3 euros dont 81.66 euros d'honoraires d'état des lieux - Location meublée."
1,153010395,Loyer mensuel 695 euros - Charges locatives 145 euros - Honoraire TTC à la charge du locataire 600 euros dont 120 euros d'honoraires d'état des lieux.
0,153083433,"Proche gare cet appartement en bon état avec le charme de l'ancien (parquet, moulures), comprend: 1 séjour, 2 chambres, une cuisine aménagée, salle d'eau et WC indépendant."
0,149122667,"Quartier du Petit Clamart, dans une résidence de 2019, bien située à quelques minutes de l'A86, de la N118, du centre commercial Vélizy 2, et avec le tramway ligne 6 (arrêt Pavé Blanc) en pied d'immeuble, menant au métro ligne 13 Chatillon Montrouge en 15 / 20 minutes, à louer sans frais de dossier, logement neuf, première occupation disponible. Un 3 pièces de 63 m² situé au 2ème étage avec ascenseur. Une entrée, un séjour de 18 m² exposé Sud/Est ouvrant sur un balcon de 3 m², une cuisine fermée de 8 m², deux chambres de 12 m² et 9 m², une salle de bains, WC séparés et de nombreux rangements. Ce logement dispose d'une place de stationnement intérieur et équipé d'un interphone. Chauffage collectif gaz (inclus dans le loyer). Réservation sur plan uniquement.Logement soumis à plafond de ressources PLS. Pour plus de précisions, rendez-vous sur le site d'action logement."
1,150539617,"Dans un cadre verdoyant, près de la forêt, proche de la N118 et à proximité du tramway T6 et du bus 289 Georges Pompidou accès nationale 118, à louer beau 3 pièces de 62 m² situé au 2ème étage (ascenseur.). Prestations: vidéophonie, entrée, cuisine ouverte sur un séjour de 20 m² donnant sur un petit balcon, 2 chambres sur parquet (dont une avec balcon), salle de bains, WC séparés, rangement, chauffage collectif, parking. Plafonds de Ressources: PLI. Une visite sera proposée après l'acceptation. Sans frais de dossier."
2,152965991,"Quartier du petit clamart - >tramway T6 (arrêt pavé blanc), proche velezy 2
dans immeuble 2019 de standing comprenant grand séjour cuisine ouverte 
aménagée de 31m², deux chambres avec placards, salle de bains, WC séparés
terrasse de 11.50m² avec jardinière, chauffage collectif. Parking en sus possible
ascenseur, visiophone, alarme, accès internet gratuit 3 ans.
Loyer: 1339 € cc (loyer hc 1189 € + 150 charges)
honoraires: 996e TTC (dont état des lieux 199.20 € TTC)
dépôt de garantie: 1189 €."
3,153139359,"STUDIO, immeuble récent, proche transports et commerces, au rez-de-chaussée, composé d'une pièce principale avec coin cuisine aménagée et équipée et une salle d'eau avec WC. Parquet. Cave en sous-sol. Disponible de suite. Honoraires locataires: 333 euros."
4,153270017,"A LOUER - Clamart - avenue Marguerite Renaudin - 2 pièces de 39 m² mansardé au 2ème étage (sans ascenseur) d'un pavillon isolé - Cet appartement est composé d'une pièce principale (à laquelle on accède par un escalier privatif), d'une cuisine, d'une chambre et d'une salle de douche avec WC - Chauffage individuel électrique neuf radiant - Double vitrage - Un placard - Clair et calme - Exposé E/SE - Libre de suite - ASLI - Assurance Loyers Impayés: assurance souscrite par le propriétaire couvrant ce risque. Le candidat doit disposer d'un revenu net mensuel représentant environ 3 fois le montant du loyer CC. Décision soumise à l'acceptation par l'assurance. Transports collectifs: Transilien ligne N, station Clamart à 8 mn - Bus 191,394 et 189 - Visites individuelles sur RDV uniquement - Honoraires locataire Bail'Loi 89' (particuliers): 12 euros TTC / m² + état des lieux: 3 euros TTC / m²: 585 euros Honoraires locataire Bail'code civil' (sociétés): 10% du loyer annuel Hors Charges + TVA: 1238,4 euros Veillez à bien renseigner vos NOM, téléphone et @mail dans le masque proposé. Ne pas téléphoner."
5,153270541,"Clamart Jardin Parisien, proche tram et bus, dans une résidence au calme, un appartement de 3 pièces comprenant entrée avec placard, séjour sur petit balcon avec cuisine ouverte équipée, 2 chambres avec placard, salle de bains, WC. Chauffage collectif. Cave. GLI. Loyer mensuel 886 euros - Charges locatives 80 euros - Honoraire TTC à la charge du locataire 825 euros dont 165 euros d'honoraires d'état des lieux."
6,153280515,"Rive Ouest Immobilier vous propose dans le quartier de la Mairie, au 4ème et dernier étage d'un immeuble ancien, un appartement de 3 pièces composé d'une entrée, d'un séjour, de 2 chambres dont une avec grand placard/penderie, d'une cuisine aménagée et équipée donnant sur salle d'eau, et d'un WC séparé. Le chauffage est individuel au gaz. L'appartement est traversant et lumineux et sera."
7,153280519,"Dans petite copropriété très bien entretenue à 5 mns de la gare, superbe appartement de 4 pièces au 4ème et dernier étage composé d'une belle entrée, d'une cuisine aménagée, d'un salon, d'une salle-à-manger, de 2 chambres, d'une grande salle-de-bains avec espace pour lave-linge et sèche-linge, d'un WC séparé avec lave-mains et d'une grande cave. Le chauffage et l'eau sont collectifs. L'appartement sera. Copropriété de 11 lots."
8,153336493,"Quartier GARE - Avenue Victor Hugo - Dans un immeuble de 1880, bien entretenu, un appartement STUDIO de 28 m² refait à neuf, en rez-de-chaussée SUR COUR, au calme comprenant: entrée avec placards, une salle d'eau avec WC, une grande pièce de vie et une cuisine semi ouverte aménagée et équipée. L'appartement est loué avec une Cave. 90 euros Charges comprenant: Chauffage Collectif, Gardienne, Eau Froide/Chaude Collectif. Loyer Hors Charge: 760 euros Charges: 90 euros Loyer Charges Comprises: 850 euros Honoraires Agence Locataire: 300 euros."
9,153388975,"CLAMART - Rue de Bourgogne Dans une copropriété de 2007, Rive Ouest Immobilier vous propose un appartement de 2 pièces de 50 m² en très bon état composé d'une entrée, d'une cuisine aménagée et semi équipée ouverte sur un séjour donnant sur balcon-terrasse de 5,25 m², d'une chambre avec grande penderie, d'une salle de bains et un WC séparé. Le chauffage est individuel électrique. Pièces de vie parquetées. Un parking en sous-sol complète ledit bien. L'appartement sera."
10,153465251,"En centre ville, situé au 5ème et dernier étage avec ascenseur d'un immeuble bien entretenu, beau 3 pièces d'environ 61 m² avec large balcon exposé Est, comprenant: entrée avec grand placard, séjour ouvert sur balcon, cuisine américaine équipée, 2 chambres, salle de bains/WC. Double vitrage, chauffage collectif. Box en sous-sol.. Loyer mensuel charges comprises 1400 euros dont 200 euros de provision pour charges, soumise à régularisation annuelle. Dépôt de garantie: 1200 euros. Honoraires d'agence à charge locataire 915 euros TTC dont 183 euros TTC pour l'état des lieux."
11,153482417,"CLAMART GALVENTS-CORBY: Charmant 2 pièces au 2ème et dernier étage d'une petite copropriété de standing; comprenant séjour parqueté avec cuisine US aménagée, chambre, salle de bain, WC avec lave main et cellier. Résidence sécurisée, au calme absolu sur cour et espaces verts et proche du centre-ville, des commerces, des écoles, des transports (bus 189 et tramway T6), surface au sol: 89 m². Libre de suite, honoraires de location 712,80 euros."
12,153490243,"Dans le centre de Clamart, à côté du parc de Maison Blanche, deux pièces en duplex récent, dans une petite copropriété réhabilitée avec beaucoup de charme, loué meublé, au calme comprenant: pièce principale avec cuisine ouverte équipée, une chambre à l'étage, un espace bureau, une salle d'eau avec WC et un parking en sous-sol. Loyer hors charges: 1177 euros; charges: 60 euros. Caution: 1177 euros; Honoraires: 862.50 euros."
13,153492847,"CLAMART GALVENTS-CORBY: Beau 3 pièces au 1er étage sans ascenseur d'une petite copropriété de standing; comprenant séjour parqueté s/balcon, cuisine US aménagée, 2 chambres avec chacune leur propre salle de bain-WC, dressing, buanderie. Résidence sécurisée, au calme absolu sur cour et proche du centre-ville, des commerces, des écoles, des transports (bus 189 et tramway T6), Libre de suite, honoraires de location 982,65 euros."
14,153532485,"Centre-ville, un appartement de 2 pièces comprenant: entrée avec placard, séjour sur balcon, cuisine, chambre, salle de bain, WC. Chauffage collectif au sol, eau chaude individuel au gaz. Une cave complète le bien. Loyer mensuel 814 euros - Charges locatives 93 euros - Honoraire TTC à la charge du locataire 690 euros dont 129 euros d'honoraires d'état des lieux."
15,153532487,"Quartier gare, proche commerces, dans un immeuble avec gardien, un studio en très bon état comprenant entrée avec grand placard, pièce principale avec cuisine ouverte équipée donnant sur balcon, salle de bains avec WC. Chauffage collectif. Cave. Loyer mensuel 616 euros - Charges locatives 150 euros."
16,153644373,"Le cabinet Gerancia vous propose un appartement de deux pièces au calme d'un bel immeuble, situé à coté de la gare de Clamart, le bien se situe en étage avec ascenseur et se compose d'une entrée, séjour, cuisine indépendante, salle de bains avec WC, rénovation récente, commerces et toutes commodités a proximité. Une cave complète ce bien."
17,153660281,Entre le centre-ville et la gare de clamart - avenue marguerite renaudin - dans une résidence de 3 niveaux - un 2 pièces meubles de 23 m² avec une terrasse aux environs de 18 m² exposé est- le tout donnant sur l'arrière - ce 2 pièces comprend une pièce de vie avec cuisine équipée - une chambre avec dressing - une salle de douche avec WC - cave en sous-sol avec armoire intégré - loyer 800eur c/c (incluant le chauffage + eau chaude) - libre de suite - fa 345eur.
18,153660509,Hyper centre - dans résidence securisee de 1930 au 4ème etage avec ascenseur - sur arrière cour - un joli studio meublé bien agencé comprenant entrée/placard - pièce principale - cuisine aménagée et entièrement équipée - WC individuel - salle d'eau - studio avec beaucoup de charme - loyer 605 eur c/c - libre de suite - fa 315eur.
19,153706741,"Situé au 1er étage d'une copropriété bien entretenue, un appartement composé de 2 pièces principales comprenant: séjour parqueté, cuisine aménagée américaine, chambre avec placards, salle d'eau + WC. Chauffage collectif. Surface habitable 30 m². Entièrement refait. Double vitrage avec volets roulants électriques. Proche toutes les commodités,. A 3 minutes à pied de la gare de Clamart. Libre dès le 15 décembre 2019."
0,148511189,"AVENUE DE Paris, à proximité du Métro Châtillon-Montrouge (ligne 13). Appartement de 3 pièces situé au 2ème étage comprenant: une entrée, un dégagement desservant un séjour, une cuisine, deux chambres, une salle de bains et des WC séparés. Un emplacement de parking situé en sous-sol. Chauffage et eau chaude individuels électriques. Disponibilité début Juillet 2019.(Si bail code civil, conditions exclues des champs d'application de la loi du 6 Juillet 1989.)."
1,148806893,"Les Sablons, Au pied de la station du tramway et de toutes commodités, dans copropriété récente de standing, Magnifique 2 pièces meublé avec balcon, comprenant: entrée, séjour, cuisine équipée, 1 chambre, salle de bains, WC, cave et box. Disponible de suite."
2,149021635,"Le logement est situé dans un quartier calme proche de toute commodités et transports.
Le logement est spacieux et lumineux disposant d'un balcon.
Immeuble disposant d'un contrôle d'accès sécurisé.
Emplacement de parking en sous-sol disponible avec le logement.
Pas de frais d'agence, logement 
Visite possible sous constitution de dossier (carte d'identité, avis d'imposition de 2018/2017, bulletin de salaire, trois dernières quittances ou attestation hébergement)."
3,149080993,"Maison comprenant entrée, salle d'eau WC, cuisine, véranda, une pièce principale avec cheminée, bureau, à l'étage, dégagement, trois chambres, salle de bains, WC séparés, cour devant."
4,149386785,"SANS HONORAIRES. Dans un quartier privilégié proche de tous les commerces, transports (métro ligne 13, tramway T6) proche couler verte. Venez découvrir ce 3 pièces situé au 4ème étage avec ascenseur dans une résidence de standing de 2004. L'appartement se compose d'un séjour donnant sur balcon, d'une cuisine séparée, d'un coin nuit avec deux chambres au calme avec rangement, d'une salle de bain et WC séparé. Logement avec parquet, fenêtres double vitrage et parking en sous-sol. Chauffage et eau chaude individuel électrique."
5,149864297,"Chatillon a deux minutes du métro et des commerces dans une résidence avec gardien un appartement de trois pièces de 61.60 m² situé au quatrième etage avec
ascenseur comprenant: entrée avec placard, un séjour, deux chambres dont une 
avec placard, cuisine aménagée, une salle de bains, WC, une cave, un parking.
Chauffage collectif."
6,150206153,"Crédit Agricole Immobilier vous propose un appartement T2, à 500m du centre ville, situé au 3ème étage d'une résidence de standing avec espaces verts. Le logement comprend une entrée séparée avec placard, une cuisine équipée ouverte sur un vaste séjour, une chambre avec placard, une salle de bain aménagée (avec baignoire, meuble sous vasque & lave-linge) ainsi qu'un WC séparé. Vous bénéficierez également d'une cave et d'une place de parking attitrée. Proche ligne de bus. Tramway T6 station'Parc Malraux'à 200m. Proche des commerces. Honoraires de location (TTC) à la charge du locataire pour la réalisation des services suivants: visites, constitution de dossier, frais de rédaction de bail, état des lieux. Dépôt de garantie, à verser par le locataire correspond à 1 mois de loyer HC. Nous consulter pour disponibilité. 969 euros par mois charges comprises, dont 85 euros de provisions sur charges - Régularisation annuelle Appelez-nous* *Du lundi au jeudi de 9h à 18h, le vendredi de 9h à 17h Voir mentions sur site."
7,150558589,"Dans une résidence calme, avec espaces verts, à proximité des commerces et des transports (métro, tram), à louer DIRECT BAILLEUR SANS FRAIS D'GENCE, 2 pièces de 46 m² au 2ème étage avec ascenseur. Comprenant, une entrée, un séjour, une chambre avec placard, une cuisine séparée, un cellier, une salle de bain, WC séparé. Chauffage individuel au gaz. Un emplacement de parking intérieur compris dans le loyer. Gardien. Visite possible après acceptation de votre dossier."
8,150615299,"Proche du tramway, école et centre ville Immeuble récent et bien entretenu 3 pièces bien agencé et lumineux une entrée, séjour, 2 chambres, salle de bains, WC, rangement, loué avec un stationnement en sous-sol."
9,150986563,"Chatillon avenue de Paris un quatre pièces situe au 2ème etage d'une copropriété
comprenant: une entrée avec placard, un séjour, un balcon, une cuisine aménagée
et partiellement équipée, une salle de bains, WC séparés, trois chambres, placards, un parking.
Chauffage collectif
eau chaude individuelle."
10,151271361,"Châtillon - Appartement 4 pièces
Appartement de 4 pièces composé d'une entrée, d'un couloir avec placard, d'une cuisine, d'un séjour, d'une salle de bain avec WC séparés, de 3 chambres avec placards.
Cellier, cave et parking
Chauffage collectif, compteurs eau chaude et eau froide individuels."
11,151292153,"Dans une résidence de standing, en bordure de Fontenay aux Roses, au calme et orienté Sud, grand appartement de type F3, composé d'une entrée, d'un séjour sur balcon, deux chambres, cuisine aménagée. Une cave et un box en sous-sol viennent compléter ce lot. Appartement en cours de rafraîchissement. A visiter sans tarder !"
12,151392097,"Dans immeuble récent, 2 Pièces de 42 m² refait à neuf comprenant: Entrée avec placards, cuisine américaine aménagée et équipée, séjour avec balcon, une chambre, salle d'eau, WC, cave.. Chauffage et eau chaude individuels électriques.. GLI (Garantie Loyers Impayés) Loyer mensuel 900 euros - Charges locatives 30 euros (Régularisation annuelle) - Honoraire TTC à la charge du locataire 630 euros dont 126 euros d'honoraires d'état des lieux."
13,151431761,"AVENUE DE Paris, à proximité du Métro Châtillon-Montrouge (ligne 13). Appartement de 3 pièces situé 1er étage avec ascenseur et comprenant une entrée, un dégagement, un séjour donnant sur une terrasse, une cuisine, deux chambres, une salle de bains et des WC séparés. Également un emplacement de parking double situé en sous-sol. Chauffage et eau chaude individuels électriques.(Si bail code civil, conditions exclues des champs d'application de la loi du 6 juillet 1989)."
14,151505349,"51 m² composé d'un séjour, d'une chambre, d'une salle de bains avec douche, d'une cuisine américaine équipée, WC séparés et une pièce en sous-sol de 17 m².
Entièrement rénové.
rez-de-chaussée sur cour, ambiance maison. Proximité immédiate vieux bourg."
15,151627525,"Très beau 2 pièces dans résidence récente, 45 m², comprenant: Entrée, cuisine, séjour, 1 chambre, salle de bains,. WC, balcon, parking en sous-sol.. Chauffage et eau chaude individuels électriques.. GLI' (Garantie Loyers Impayés) Loyer mensuel 947 euros - Charges locatives 70 euros (Régularisation annuelle) - Honoraire TTC à la charge du locataire 675 euros dont 135 euros d'honoraires d'état des lieux."
16,151693349,"Chatillon villa madeleine dans secteur pavillonnaire une maison de 102.76 m² meublée comprenant: une entrée, un séjour, une cuisine aménagée et équipée, un bureau, une salle de bains, un WC, une pièce de rangement, quatre chambres, une cave, jardin.
Prenez vite rendez vous !"
